OverallQual,GrLivArea,GarageArea,TotalBsmtSF,FullBath,MasVnrArea,Fireplaces,BsmtFinSF1,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,HalfBath,property_age,year_since_remod,ExterQual,KitchenQual,BsmtQual,HeatingQC,BsmtExposure,BsmtFinType1,GarageFinish,PavedDrive,LotShape,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,CentralAir,Neighborhood,SalePrice_log
9,2643,694,2153,2,772.0,1,0,105.0,414,574,84,1,1,1,5.0,5.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.84792653170257
8,1718,826,1705,2,336.0,1,1288,79.0,208,0,44,0,2,1,4.0,4.0,5.0,5.0,4.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.601487417784837
4,1131,672,907,1,435.0,0,168,50.0,0,0,72,0,70,7,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,11.401669829409995
9,1850,772,1833,2,378.0,1,1261,98.0,519,0,112,0,2,1,4.0,4.0,5.0,5.0,4.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.694652660348845
9,1792,874,1792,2,562.0,1,1567,72.0,206,0,49,0,3,2,4.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.832011076396668
7,1826,164,910,1,0.0,1,299,50.0,0,910,0,1,94,4,4.0,5.0,3.0,5.0,1.0,5.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.951180395901384
6,1216,402,1216,2,116.0,0,897,32.0,0,0,125,0,8,8,3.0,3.0,5.0,5.0,1.0,6.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,12.007621706806335
5,999,264,999,1,0.0,0,588,71.0,0,0,132,0,45,6,3.0,4.0,3.0,4.0,1.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.794337924408413
5,1113,264,1113,1,0.0,1,607,80.0,0,0,80,0,59,2,4.0,4.0,3.0,4.0,1.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.898187865760873
5,1073,515,1073,1,168.0,0,836,79.0,0,0,0,1,42,42,3.0,3.0,3.0,3.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.957611286231675
5,1484,487,1484,2,0.0,1,998,70.0,224,0,0,0,36,36,3.0,3.0,4.0,4.0,3.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.072541252905651
5,2414,520,954,2,0.0,1,664,60.0,142,648,0,0,106,36,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,11.982929094215963
4,630,286,630,1,0.0,0,515,21.0,0,0,0,0,39,7,3.0,4.0,4.0,3.0,3.0,6.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.362102575235644
5,1304,336,264,1,0.0,1,0,21.0,141,688,24,1,32,32,3.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.652687407345388
6,1578,240,806,1,0.0,2,403,79.0,0,620,0,0,65,56,3.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.79810440720389
6,1456,429,728,2,0.0,0,0,105.0,0,728,0,1,0,0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,12.059803326028716
5,1269,308,1269,1,0.0,1,374,70.0,0,0,0,1,48,48,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.951180395901384
5,886,273,190,1,0.0,0,0,50.0,144,0,20,0,71,13,3.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.421906066583059
4,720,0,720,1,0.0,0,495,60.0,0,0,523,0,89,59,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.460242108190519
8,3228,546,3200,3,0.0,1,1231,91.0,264,0,75,0,15,14,4.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.971540487669746
7,1820,240,1026,2,0.0,0,329,60.0,0,687,100,0,83,58,3.0,3.0,3.0,5.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,12.122691036591123
5,899,288,864,1,89.0,0,450,65.0,64,0,0,0,42,5,3.0,4.0,3.0,5.0,1.0,5.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.77528972943772
5,912,297,912,1,0.0,0,111,70.0,12,0,285,0,49,22,3.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.695247021764184
6,1218,264,672,1,285.0,0,356,21.0,144,546,28,1,34,34,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.635143097694478
7,1768,603,866,2,0.0,0,400,75.0,0,902,108,1,3,3,4.0,4.0,4.0,4.0,1.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.33138283649562
5,1214,461,1214,1,0.0,0,698,70.0,0,0,0,0,42,42,3.0,3.0,3.0,5.0,1.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.84939770159144
7,1801,484,1501,2,0.0,2,1247,100.0,0,0,54,0,51,13,3.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.57418196709457
6,1322,440,855,2,0.0,1,257,24.0,260,467,0,1,35,35,3.0,3.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.898187865760873
5,1960,400,960,2,360.0,0,0,60.0,0,1000,0,0,57,57,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.732060994886899
8,1911,471,777,2,125.0,1,380,80.0,182,846,81,1,13,12,4.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.2783933071098
6,1218,676,1218,2,0.0,0,27,75.0,0,0,102,0,0,0,4.0,4.0,4.0,5.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,12.246734627249063
7,1378,360,689,2,0.0,1,141,60.0,0,689,0,0,80,3,3.0,4.0,3.0,5.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.9891596439666
5,1041,270,1041,1,132.0,0,991,80.0,224,0,88,0,50,50,3.0,3.0,3.0,5.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.732060994886899
5,1363,288,1008,1,70.0,2,650,75.0,324,0,42,0,58,9,4.0,3.0,3.0,5.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.01309450854769
7,1368,474,1368,2,94.0,1,0,40.0,132,0,35,0,1,0,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,12.219309648562168
5,864,624,864,1,0.0,0,521,70.0,0,0,0,0,48,48,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.77452020265869
6,1080,484,1084,1,0.0,0,336,71.0,120,0,0,1,24,24,3.0,3.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.805595078933049
5,789,200,768,1,0.0,0,0,55.0,0,0,0,0,81,57,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,11.477298287327077
10,2020,900,2006,2,305.0,1,1436,94.0,156,0,54,1,0,0,5.0,5.0,5.0,5.0,1.0,6.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,12.906346868281233
6,2119,583,689,2,333.0,1,0,80.0,0,741,104,1,37,37,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,11.970350312009105
7,2344,889,1264,2,921.0,1,0,79.0,220,1067,0,1,13,12,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.487485104968359
6,1796,546,794,2,0.0,0,706,70.0,0,914,36,1,9,9,3.0,3.0,4.0,5.0,2.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.259613412458204
7,2080,282,1276,1,0.0,2,0,53.0,0,804,0,1,83,5,4.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.363076394339839
4,1294,0,0,2,0.0,0,0,60.0,220,600,114,0,108,8,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,11.573550086786664
6,1244,336,1244,1,0.0,2,777,90.0,0,0,40,1,50,50,3.0,3.0,3.0,5.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.918390573078392
6,1664,420,1004,2,0.0,2,399,50.0,0,660,24,0,59,56,3.0,3.0,3.0,5.0,1.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.976659481202368
10,4676,884,3138,3,762.0,1,2260,130.0,208,1538,406,1,0,0,5.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,12.126758838810447
7,2398,834,1379,2,594.0,1,719,95.0,239,1015,60,1,11,10,4.0,4.0,4.0,5.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.662706040212738
7,1266,453,1257,2,0.0,1,0,62.0,38,0,144,0,1,1,4.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.078239274020289
5,928,252,928,1,0.0,0,377,70.0,261,0,0,0,51,7,3.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.790557201568507
9,2713,858,1452,2,268.0,1,1330,67.0,126,1237,66,1,0,0,5.0,5.0,5.0,5.0,3.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,13.008659261632127
4,605,0,528,1,0.0,0,348,58.0,0,0,0,0,87,5,3.0,3.0,3.0,5.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.362102575235644
6,2515,484,2035,3,0.0,2,1219,74.0,0,0,0,0,50,32,4.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4,12.209187788430318
6,1509,600,1461,2,219.0,1,783,85.0,224,0,0,0,20,19,4.0,4.0,4.0,5.0,3.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,12.072541252905651
6,1362,502,611,2,0.0,0,0,60.0,0,611,0,0,88,9,3.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.759785542901755
5,827,392,0,1,0.0,1,0,60.0,0,0,0,0,55,3,3.0,3.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.585246126549855
1,334,0,0,1,0.0,0,0,50.0,0,0,0,0,61,57,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,10.578979797857352
8,1414,403,707,2,0.0,1,0,74.0,100,707,35,1,2,2,4.0,4.0,5.0,5.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.089538829274222
5,1347,0,1117,1,0.0,0,969,70.0,85,527,0,0,98,17,3.0,3.0,4.0,3.0,4.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.585246126549855
7,1724,527,880,2,0.0,0,0,57.0,120,844,155,1,10,9,3.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.144197241812087
4,864,576,864,1,0.0,0,600,73.0,216,0,0,0,36,36,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.619535200028487
5,1159,336,1051,1,188.0,1,673,71.0,466,0,0,1,38,38,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.970350312009105
8,1601,670,1581,2,479.0,1,1358,70.0,180,0,0,0,9,8,4.0,4.0,4.0,5.0,3.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.513557345278134
9,1838,765,1838,2,584.0,1,1260,85.0,270,0,68,0,3,3,5.0,5.0,5.0,5.0,3.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.66032791780777
8,2285,648,969,2,72.0,1,0,91.0,0,1288,56,1,7,7,4.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.421184025147118
7,1680,583,1650,2,0.0,1,144,78.0,78,0,73,0,11,10,4.0,4.0,5.0,5.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.270220465353926
7,767,367,723,1,182.0,0,584,34.0,120,0,40,0,9,9,3.0,3.0,4.0,5.0,3.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.79810440720389
7,1496,426,654,2,0.0,1,554,58.0,100,832,24,1,0,0,4.0,4.0,4.0,5.0,3.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,12.09884928474215
7,2183,786,1204,2,178.0,0,1002,80.0,0,806,0,1,18,18,4.0,4.0,4.0,4.0,1.0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.341477282536376
6,1635,440,1065,1,0.0,1,300,70.0,0,720,38,1,84,57,3.0,3.0,4.0,5.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,12.254862809699606
5,768,624,768,1,0.0,0,619,54.0,104,0,0,0,37,37,3.0,3.0,4.0,5.0,3.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.771436160121729
5,825,720,825,1,0.0,0,180,49.0,140,0,50,0,53,13,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.736069016284437
7,2094,615,912,2,0.0,1,0,75.0,182,1182,182,1,6,5,4.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.479909311159902
6,1069,440,1069,2,0.0,0,559,53.0,0,0,55,0,31,31,3.0,3.0,4.0,3.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,11.84939770159144
5,928,288,928,1,0.0,0,308,50.0,0,0,0,0,51,51,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.630708500626612
8,1717,908,1709,2,250.0,1,0,87.0,169,0,39,0,3,3,4.0,4.0,5.0,5.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.450977688625896
4,1126,520,0,2,0.0,0,0,67.0,0,0,96,0,60,6,3.0,4.0,0.0,5.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.589886506106357
7,2046,871,998,2,292.0,1,866,85.0,320,1040,62,1,5,4,4.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.556729517143344
5,1048,280,993,1,0.0,1,0,58.0,0,0,0,0,84,56,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.635143097694478
5,1092,299,1092,1,0.0,1,895,69.0,268,0,0,0,49,49,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.856515169360305
4,1336,570,637,1,0.0,0,637,60.0,0,439,47,1,86,56,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.589886506106357
7,1446,406,729,2,0.0,1,604,57.0,264,717,22,1,12,11,3.0,3.0,4.0,5.0,4.0,6.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.072541252905651
7,1557,420,1374,2,18.0,1,0,43.0,143,0,20,0,3,2,4.0,4.0,4.0,5.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.363076394339839
